PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
10802,0,3,Dr. David Robinson,male,29.0,0.0,0.0,SC/Paris 9523,6.82,E93,S
11918,0,3,Rev. George Thompson,female,,1.0,1.0,SC/Paris 8032,5.42,E106,S
9898,0,1,Dr. Edward Johnson,male,45.0,1.0,0.0,STON/O2 8604,7.02,F104,S
11351,1,3,Rev. Fred Garcia,female,40.0,0.0,1.0,SOTON/OQ 1196,13.72,,Q
2207,0,2,Lady. Evelyn Davis,male,11.0,0.0,0.0,A/4 6415,25.11,,S
9561,0,3,Dr. Robert Miller,male,29.0,0.0,0.0,SC/AH 8254,4.33,B18,Q
3578,0,3,Mr. Samuel Thompson,male,39.0,2.0,0.0,C.A 2383,2.54,,S
13155,0,3,Dr. Joseph Jackson,female,29.0,1.0,,SC/Paris 9123,23.96,,S
10143,0,2,Miss. Mildred Lewis,female,30.0,0.0,0.0,STON/O2 2844,9.58,,C
4575,1,1,Miss. Evelyn Rodriguez,male,9.0,0.0,1.0,SC/Paris 8780,45.08,C145,S
8793,1,3,Dr. Fred Taylor,female,43.0,2.0,1.0,C.A 1842,15.53,,C
8971,0,3,Dr. Walter Garcia,female,41.0,1.0,0.0,C.A 8517,6.11,,C
14376,0,2,Rev. Robert Miller,male,11.0,1.0,0.0,A/5 9758,54.48,,S
11342,0,3,Mme. Mildred Brown,female,17.0,0.0,0.0,A/4 2104,44.04,,S
13458,1,2,Mr. Thomas Wilson,female,45.0,1.0,0.0,SOTON/OQ 7802,24.21,B130,S
9515,0,2,Dr. Louis Wilson,female,,1.0,0.0,W./C 7884,21.79,,S
4036,0,2,Mme. Helen Jackson,male,40.0,,3.0,PC 6907,90.36,,S
8895,1,2,Major. Fred Davis,female,0.5,0.0,,PP 2237,3.32,B51,S
8247,1,1,Dr. Charles White,male,32.0,1.0,,F.C.C 2221,45.31,,S
14007,0,3,Mr. John Wilson,male,23.0,0.0,0.0,PC 7869,4.18,,S
2536,0,2,Miss. Ethel Lewis,male,52.0,0.0,3.0,SC/Paris 5770,10.31,,C
1745,1,3,Col. Harry Jackson,male,17.0,1.0,1.0,SOTON/OQ 4635,5.42,E80,S
2003,1,1,Countess. Mildred Clark,male,12.0,,1.0,CA 9999,22.85,,C
726,0,3,Ms. Grace Wilson,male,31.0,0.0,0.0,SC/Paris 9717,8.73,,C
4117,1,2,Rev. James Taylor,male,0.5,1.0,,W./C 4347,17.75,,S
9576,1,1,Miss. Catherine Thompson,female,31.0,2.0,2.0,CA 7421,8.71,F83,S
658,1,3,Lady. Helen Johnson,male,5.0,,0.0,A/4 6101,7.24,,S
11105,1,3,Mr. Samuel Robinson,male,44.0,0.0,1.0,LINE 5282,25.41,F13,C
1048,0,3,Mrs. Rose Miller,male,33.0,0.0,1.0,STON/O2 5108,11.59,,S
6744,0,2,Major. James Martinez,male,30.0,2.0,1.0,W./C 5785,73.26,,C
11072,1,1,Dr. Charles Miller,female,27.0,0.0,1.0,F.C.C 5642,19.1,F113,S
8505,1,1,Capt. Harry Brown,female,39.0,,1.0,A/S 7065,58.42,,C
6348,0,3,Mrs. Mildred Jackson,male,61.0,0.0,2.0,W./C 2842,40.25,,C
13235,1,2,Mr. George Clark,male,53.0,0.0,0.0,C.A 8356,,D144,S
6667,0,2,Col. Frank Wilson,male,31.0,1.0,0.0,F.C.C 6202,6.92,,S
4061,0,3,Mr. Thomas Jackson,male,28.0,0.0,1.0,STON/O2 2327,2.16,D8,S
7387,0,1,Countess. Lillian Davis,male,13.0,3.0,0.0,PP 4364,20.6,D7,Q
12107,0,3,Mr. Harry Lewis,male,0.5,0.0,1.0,F.C.C 2895,7.01,E146,S
2295,0,1,Mr. George Harris,male,35.0,0.0,0.0,SC/Paris 9850,3.79,E19,S
6189,0,3,Lady. Evelyn Rodriguez,female,,1.0,1.0,SC/AH 6953,7.87,,C
1275,0,3,Capt. Samuel Clark,male,21.0,0.0,0.0,C.A 7486,102.48,D123,C
6598,0,3,Dr. Arthur Robinson,male,20.0,2.0,3.0,W./C 5230,64.82,,C
14597,1,3,Countess. Helen Lewis,female,48.0,1.0,1.0,W./C 2480,138.93,,S
13710,0,3,Miss. Dorothy White,male,30.0,0.0,0.0,W./C 1900,38.46,A124,S
8182,1,3,Rev. Richard Harris,male,31.0,1.0,1.0,W./C 7152,5.37,B16,S
12658,0,3,Capt. John Thompson,male,49.0,0.0,0.0,F.C.C 5861,27.36,,S
6519,0,2,Mr. Walter Wilson,male,22.0,0.0,3.0,W./C 2857,18.78,A107,S
782,1,3,Col. Robert Jackson,male,39.0,0.0,0.0,SOTON/OQ 6025,16.23,,S
4494,0,3,Ms. Mary Taylor,female,28.0,0.0,0.0,PC 6541,61.13,C1,S
10774,0,3,Mr. Henry Brown,male,38.0,0.0,0.0,A/S 5570,147.39,,S
4289,1,3,Mr. John Davis,female,37.0,1.0,1.0,A/4 5080,0.26,B4,S
2128,0,2,Capt. Joseph Anderson,male,19.0,0.0,2.0,STON/O2 7330,4.09,,S
2663,0,3,Dr. William Davis,male,42.0,0.0,0.0,LINE 7699,8.13,,S
14922,1,2,Mme. Lillian Clark,male,35.0,0.0,0.0,SOTON/OQ 6589,38.8,,S
6003,0,3,Rev. Joseph Miller,male,27.0,0.0,0.0,SOTON/OQ 4648,29.71,,S
5416,0,3,Rev. Harry Taylor,male,27.0,0.0,0.0,STON/O2 7531,2.03,F85,S
5720,1,2,Dr. Henry Lewis,female,35.0,1.0,0.0,LINE 5051,30.35,,S
6695,0,2,Major. Thomas Smith,male,30.0,0.0,0.0,SC/Paris 6660,3.63,F134,C
10166,1,3,Dr. John Robinson,female,0.5,0.0,2.0,STON/O2 1069,7.04,,C
5752,0,1,Mr. Walter Taylor,male,71.0,0.0,,A/S 5591,33.65,C67,S
13894,1,1,Ms. Edith Miller,male,35.0,1.0,0.0,SC/Paris 6548,162.53,A42,S
5177,1,3,Col. John Clark,female,32.0,0.0,0.0,PC 8530,47.94,,S
10711,1,3,Major. John Smith,male,10.0,1.0,,A/5 5329,5.67,,C
7756,0,3,Major. William Thompson,male,10.0,0.0,0.0,F.C.C 4012,78.69,,S
9373,0,1,Col. John Smith,male,27.0,0.0,0.0,W./C 5813,20.22,A137,S
433,0,2,Mr. William Miller,male,44.0,0.0,0.0,STON/O2 9272,3.03,,S
10283,0,3,Mr. William Taylor,male,,0.0,1.0,STON/O2 6103,3.37,,S
3544,1,3,Major. David Martin,male,,1.0,0.0,CA 2438,13.11,G137,S
278,0,2,Major. Arthur Johnson,male,4.0,2.0,0.0,PP 9345,,,S
5493,1,2,Dr. Arthur White,male,12.0,1.0,0.0,SC/Paris 9332,8.47,,S
3185,0,1,Rev. David Clark,female,46.0,0.0,0.0,C.A 1425,2.99,,C
6275,0,3,Capt. Louis Anderson,male,20.0,0.0,0.0,C.A 7862,14.06,,S
2939,1,3,Major. Charles Taylor,female,18.0,0.0,0.0,A/S 4720,7.41,,S
8930,0,3,Countess. Marie Wilson,male,20.0,1.0,0.0,LINE 8574,,,S
6371,1,2,Col. William Jackson,female,39.0,0.0,,C.A 4663,5.71,,C
14564,1,1,Countess. Rose Martinez,female,11.0,1.0,1.0,LINE 9233,69.03,G74,S
6323,0,3,Rev. Walter Lewis,male,7.0,0.0,0.0,F.C.C 7270,17.69,D141,S
13219,0,2,Mme. Lillian Smith,male,34.0,0.0,,A/5 5693,5.14,C60,C
3179,1,3,Col. Harry Brown,male,13.0,0.0,1.0,C.A 9863,9.28,,S
4565,0,2,Major. Thomas Martinez,male,60.0,1.0,1.0,F.C.C 1301,3.82,,S
12414,1,1,Major. Henry Thomas,female,21.0,1.0,0.0,F.C.C 2881,5.45,,Q
12245,0,3,Col. George Brown,male,32.0,1.0,1.0,A/4 1868,1.49,,S
1361,0,2,Miss. Grace Lewis,male,30.0,0.0,0.0,CA 2794,2.21,F128,S
4521,1,2,Countess. Ethel Anderson,male,37.0,1.0,0.0,SOTON/OQ 5104,343.61,,C
14716,0,3,Lady. Ruth Harris,male,34.0,1.0,0.0,W./C 4010,9.29,,S
2185,1,3,Capt. William Wilson,female,44.0,0.0,0.0,LINE 1504,7.32,,S
13673,1,2,Capt. Edward White,male,49.0,1.0,0.0,C.A 4599,13.12,,S
6978,0,3,Rev. Thomas Miller,male,39.0,0.0,,STON/O2 3422,13.28,,S
7478,1,3,Ms. Frances Harris,male,62.0,0.0,0.0,A/S 2408,3.94,C21,C
10542,1,3,Ms. Mildred Taylor,female,36.0,0.0,2.0,A/4 4429,37.26,G121,S
1027,0,2,Countess. Marie Miller,male,35.0,1.0,0.0,PP 6881,4.61,,S
3162,0,2,Mme. Dorothy Martinez,male,33.0,1.0,0.0,PC 1400,2.02,,S
5427,0,2,Rev. Arthur Johnson,female,47.0,1.0,0.0,STON/O2 9833,12.46,,S
5205,0,3,Ms. Lillian Johnson,female,18.0,1.0,1.0,A/4 5955,13.39,E77,S
12150,0,3,Miss. Mildred Thomas,male,14.0,0.0,,C.A 3262,7.35,,S
2310,1,1,Mr. Albert Robinson,male,15.0,2.0,1.0,SOTON/OQ 1872,9.97,,S
3638,0,3,Capt. Fred Harris,male,21.0,0.0,3.0,F.C.C 5917,4.48,,S
7820,1,1,Col. Robert Jackson,female,9.0,2.0,2.0,C.A 1116,36.91,D139,S
5478,0,3,Capt. Robert Miller,female,13.0,2.0,0.0,SC/Paris 5107,195.3,D89,S
3186,0,1,Dr. Harry White,male,25.0,0.0,1.0,A/5 1803,4.6,,S
2877,0,3,Rev. Robert Clark,male,33.0,0.0,0.0,A/5 5870,42.25,,S
7776,1,1,Rev. James Thomas,female,14.0,2.0,2.0,SOTON/OQ 2872,9.78,,S
3331,0,3,Miss. Frances Jackson,female,18.0,0.0,0.0,LINE 1874,82.45,,S
8092,1,3,Capt. Thomas Wilson,male,48.0,0.0,0.0,SC/Paris 6879,4.36,A91,S
14134,1,3,Mr. David Thompson,male,30.0,1.0,0.0,A/4 6873,4.97,,S
4417,0,2,Rev. John Lewis,male,28.0,0.0,0.0,A/S 9667,19.93,,S
709,0,3,Mr. Harry Clark,male,27.0,0.0,0.0,A/5 7680,6.59,G141,S
13229,0,3,Countess. Ethel Johnson,male,48.0,0.0,1.0,PC 3989,15.71,C142,S
4020,0,1,Rev. David Rodriguez,male,26.0,2.0,0.0,A/5 4648,73.65,,S
10600,1,2,Rev. Edward Rodriguez,female,29.0,0.0,0.0,A/4 5629,0.6,B75,S
14427,1,2,Ms. Alice Garcia,female,15.0,,0.0,A/4 7353,6.08,,C
14397,1,3,Mrs. Marie Rodriguez,male,35.0,3.0,0.0,A/S 1668,45.6,,C
3319,0,2,Countess. Marie Lewis,male,20.0,0.0,1.0,F.C.C 8470,3.93,B9,S
5876,0,3,Major. George Miller,male,20.0,0.0,1.0,F.C.C 6117,163.85,,C
4921,0,3,Mr. John Thomas,male,0.5,0.0,0.0,W./C 1841,15.05,,S
14587,0,2,Dr. George Martinez,male,42.0,0.0,2.0,A/4 4336,,,S
12303,0,1,Major. Richard Taylor,male,52.0,0.0,1.0,PP 8455,19.48,B91,S
11924,0,3,Col. James Taylor,male,29.0,0.0,0.0,CA 7885,10.0,,C
2749,1,3,Dr. Joseph Smith,female,54.0,1.0,0.0,A/4 3462,9.88,,S
11206,1,3,Dr. Arthur Anderson,male,20.0,0.0,1.0,A/4 9071,18.17,,C
9838,0,1,Mr. Henry Thomas,male,35.0,1.0,1.0,SOTON/OQ 9820,16.22,,S
7452,1,3,Ms. Alice Jackson,male,20.0,0.0,1.0,PC 6797,7.03,,S
1943,0,3,Ms. Elizabeth Robinson,male,31.0,0.0,,STON/O2 1534,26.06,,S
10356,0,1,Dr. Fred Rodriguez,male,55.0,0.0,0.0,W./C 5716,23.45,A55,S
10334,0,2,Rev. James Davis,male,24.0,0.0,1.0,SC/Paris 7425,30.13,C48,C
8073,1,3,Miss. Lillian Lewis,female,30.0,0.0,2.0,A/S 3375,11.81,G150,Q
88,0,1,Major. Albert Harris,male,46.0,1.0,0.0,LINE 7285,3.84,C26,S
2519,0,3,Ms. Evelyn Martin,male,45.0,2.0,0.0,C.A 7616,11.58,,C
12671,0,3,Mr. Arthur Smith,male,26.0,1.0,0.0,STON/O2 3686,12.64,,S
1469,1,2,Mrs. Mildred Rodriguez,female,0.5,1.0,0.0,W./C 5981,1.06,,Q
8828,1,3,Mr. Arthur Davis,male,36.0,0.0,0.0,CA 4798,3.77,,S
2569,0,3,Ms. Catherine Thomas,male,52.0,0.0,0.0,SC/AH 7551,3.91,,S
3103,1,3,Dr. John Wilson,male,43.0,0.0,1.0,A/S 1966,5.88,,Q
10708,1,3,Major. Fred Garcia,male,11.0,0.0,0.0,SC/Paris 9952,2.31,,S
10539,0,2,Mme. Catherine Thompson,male,41.0,1.0,0.0,A/5 7239,13.02,,S
5009,0,3,Mr. Thomas Miller,male,5.0,0.0,1.0,PP 8297,40.53,,S
3705,1,3,Mrs. Edith Harris,female,48.0,0.0,0.0,PP 4301,10.43,,S
5315,0,1,Capt. Charles White,male,30.0,0.0,,SC/AH 7662,8.48,,S
12774,0,3,Mr. Henry Robinson,male,22.0,0.0,0.0,F.C.C 2324,1.49,,S
7421,0,1,Col. Joseph Johnson,male,18.0,0.0,1.0,W./C 6690,2.48,F132,S
6688,1,3,Dr. Thomas White,female,38.0,1.0,1.0,C.A 4786,6.27,,S
4383,0,3,Col. James Wilson,female,15.0,2.0,1.0,SC/Paris 8666,13.15,,C
6932,0,2,Rev. Joseph Jackson,female,17.0,0.0,1.0,CA 9367,4.66,E95,S
14905,1,3,Capt. Charles Thompson,female,25.0,1.0,0.0,W./C 4659,19.0,,S
10823,1,3,Lady. Catherine Johnson,male,31.0,1.0,0.0,STON/O2 2098,7.43,,S
4823,0,3,Major. Richard Martin,male,32.0,0.0,0.0,SC/AH 6300,46.52,E102,Q
6824,0,2,Col. Frank Miller,male,41.0,0.0,0.0,A/S 2650,22.0,,C
3073,1,1,Mr. Walter Miller,male,55.0,1.0,0.0,SOTON/OQ 9719,1.49,,S
7687,1,3,Major. Albert Taylor,female,33.0,1.0,0.0,LINE 3218,7.68,C131,C
13083,1,3,Rev. Frank Davis,female,42.0,0.0,0.0,A/S 6628,29.92,,S
1340,1,3,Col. Walter Martin,female,27.0,0.0,0.0,PC 5832,11.6,,S
2340,0,3,Capt. Charles Harris,male,49.0,0.0,0.0,A/5 9812,13.97,C118,Q
9783,1,1,Col. Samuel Brown,female,31.0,0.0,0.0,SC/Paris 3783,18.98,,S
687,1,3,Ms. Evelyn Smith,female,38.0,,0.0,SC/Paris 3190,297.16,,S
13350,1,3,Mr. Thomas Taylor,male,42.0,1.0,0.0,SC/AH 2079,35.98,G72,S
5482,1,1,Lady. Florence Anderson,male,53.0,0.0,1.0,PC 5344,87.04,A108,C
9660,0,2,Ms. Ruth Garcia,male,22.0,0.0,0.0,STON/O2 6367,8.78,B130,Q
8423,1,3,Col. William Smith,male,32.0,0.0,0.0,W./C 9079,16.61,,S
5909,1,2,Col. Joseph Thompson,male,26.0,0.0,1.0,SOTON/OQ 9676,133.83,,S
523,1,3,Lady. Mary Thomas,male,14.0,0.0,1.0,F.C.C 9835,10.09,,S
12803,1,2,Mme. Catherine Smith,male,47.0,2.0,0.0,C.A 3867,512.0,,S
2182,1,3,Dr. William Thomas,female,56.0,0.0,0.0,F.C.C 1934,29.06,,S
14986,1,3,Major. Louis Lewis,female,20.0,1.0,1.0,SC/Paris 5526,4.47,,S
7128,1,2,Dr. Charles Martinez,female,48.0,1.0,1.0,A/S 3692,7.82,,S
2745,0,3,Mr. Charles Miller,male,40.0,1.0,0.0,SC/Paris 1316,5.42,,S
2304,1,1,Col. Richard Harris,female,17.0,1.0,1.0,SC/Paris 2837,8.39,,S
9936,0,2,Capt. David White,male,39.0,0.0,0.0,A/5 6034,1.06,,S
8681,0,3,Lady. Ethel Wilson,male,24.0,0.0,0.0,W./C 9620,23.94,C87,S
13332,1,1,Rev. William Harris,male,,0.0,0.0,A/5 6398,17.59,A24,S
10395,0,3,Mme. Mary Garcia,female,27.0,1.0,0.0,CA 3673,4.08,,C
6407,0,3,Capt. George Clark,male,,1.0,1.0,STON/O2 8140,7.48,,S
3441,1,3,Mr. Richard Martin,female,40.0,1.0,0.0,PC 1189,27.03,,S
13450,1,3,Major. Arthur Wilson,female,34.0,1.0,0.0,CA 3618,15.69,,Q
7298,1,1,Dr. Fred Garcia,female,12.0,0.0,0.0,PP 9361,65.58,,S
5966,0,1,Major. Arthur Jackson,male,50.0,1.0,1.0,C.A 7745,8.55,,S
3969,1,1,Major. Frank Robinson,female,21.0,1.0,0.0,W./C 2139,4.08,,S
14022,0,2,Col. Edward Martin,female,32.0,1.0,1.0,SC/Paris 7697,,,S
5688,0,3,Ms. Alice Rodriguez,male,48.0,1.0,0.0,SC/Paris 2056,19.69,,S
7780,1,3,Lady. Elizabeth Harris,female,46.0,1.0,0.0,SOTON/OQ 5152,7.75,,S
12855,0,3,Mrs. Mildred Wilson,male,40.0,1.0,0.0,CA 4440,46.91,,C
13345,0,2,Mrs. Evelyn Miller,female,,1.0,0.0,CA 3155,29.68,,S
12144,1,1,Major. Walter Anderson,male,3.0,,1.0,SC/AH 1028,9.3,,S
10635,1,1,Capt. Albert Davis,female,32.0,0.0,0.0,A/S 9091,5.88,,Q
4141,1,3,Mme. Frances Wilson,female,22.0,1.0,0.0,SC/Paris 7259,14.3,,S
8741,0,3,Rev. Robert Harris,male,8.0,0.0,0.0,SOTON/OQ 8300,13.11,,Q
10444,0,3,Lady. Florence Robinson,male,26.0,1.0,0.0,LINE 2978,2.12,,S
6290,0,3,Col. Richard Martinez,male,36.0,0.0,0.0,A/5 1133,46.55,,C
653,1,1,Major. George Davis,female,,0.0,0.0,PC 3492,3.87,,Q
14800,0,3,Dr. Louis Smith,male,42.0,4.0,0.0,PC 3442,4.9,B106,S
8314,0,3,Rev. Charles Rodriguez,male,55.0,1.0,,SC/AH 2331,40.53,E23,Q
10093,1,3,Capt. Albert Garcia,male,28.0,0.0,1.0,A/5 9985,23.75,,S
9513,1,1,Dr. William Rodriguez,female,17.0,1.0,0.0,CA 6789,15.58,,C
303,1,1,Rev. Joseph Smith,female,34.0,0.0,1.0,SC/Paris 2705,34.18,,S
13071,0,3,Col. James Davis,male,29.0,0.0,0.0,F.C.C 4837,1.55,,C
1375,1,3,Dr. Thomas Garcia,female,38.0,0.0,0.0,STON/O2 3765,7.09,F83,S
13899,1,3,Ms. Lillian Martin,female,36.0,,0.0,W./C 9309,13.58,,S
1911,0,3,Lady. Mildred Garcia,male,1.0,1.0,0.0,F.C.C 9076,6.03,,C
13844,1,1,Mme. Grace Martin,male,30.0,1.0,0.0,A/S 6610,6.4,,S
4834,0,2,Ms. Ethel Thomas,male,51.0,1.0,0.0,A/4 5710,6.47,E57,S
14879,1,3,Ms. Mildred Davis,female,23.0,1.0,1.0,A/5 8173,4.25,,S
10427,1,2,Capt. David Anderson,female,9.0,2.0,2.0,SC/Paris 7903,11.8,C14,S
9635,0,2,Mr. James Jackson,male,1.0,1.0,0.0,A/4 6205,5.76,E57,C
7000,0,3,Major. Louis Harris,male,10.0,2.0,0.0,C.A 4477,19.24,,C
12753,0,3,Capt. Joseph Robinson,female,32.0,0.0,0.0,STON/O2 7559,34.97,,Q
9883,1,3,Ms. Helen Jackson,female,25.0,0.0,0.0,SC/AH 3464,29.19,F126,Q
11114,1,3,Capt. John Jackson,female,30.0,1.0,0.0,PP 9583,115.49,,S
2535,0,3,Dr. George Smith,male,39.0,0.0,0.0,SOTON/OQ 6286,5.95,F144,S
1024,0,2,Col. James Smith,male,22.0,0.0,3.0,PP 4822,2.53,,C
1102,0,3,Countess. Frances Robinson,male,15.0,1.0,0.0,PC 1446,7.7,,S
2928,1,3,Mr. Robert Brown,male,12.0,0.0,0.0,SC/Paris 7353,19.3,,C
2925,0,3,Rev. George Wilson,male,30.0,0.0,0.0,A/4 7084,3.77,,S
9685,0,3,Major. William Brown,male,19.0,0.0,0.0,F.C.C 7564,12.87,C126,S
11002,0,2,Capt. Walter Johnson,male,14.0,0.0,0.0,PC 8107,,,S
933,1,3,Major. Louis White,female,24.0,0.0,1.0,SC/AH 3818,1.15,,S
6128,0,2,Mr. Joseph Clark,male,14.0,1.0,1.0,W./C 4463,21.16,,S
10087,0,1,Major. George Smith,male,45.0,2.0,0.0,STON/O2 2090,8.86,,S
11083,0,3,Mr. William Thompson,male,17.0,0.0,0.0,SOTON/OQ 4177,11.2,,S
7043,0,3,Col. Harry Smith,male,31.0,,0.0,F.C.C 6282,21.7,,S
9173,0,3,Miss. Dorothy Davis,male,42.0,0.0,0.0,SC/AH 6370,2.59,,S
2926,0,1,Capt. John Rodriguez,male,22.0,1.0,0.0,SC/Paris 1838,23.78,D49,C
1181,0,1,Col. Edward Johnson,male,36.0,1.0,0.0,A/4 5589,,B5,S
2234,0,1,Rev. Henry Martin,male,21.0,0.0,0.0,SC/Paris 8326,41.89,C96,S
14592,0,3,Capt. David Harris,male,31.0,1.0,1.0,A/S 3783,10.04,,C
12974,0,2,Mr. Joseph Miller,male,36.0,0.0,,C.A 2833,145.89,,S
12062,1,3,Lady. Ruth Anderson,female,26.0,0.0,2.0,F.C.C 9453,4.93,,C
13653,1,3,Dr. Robert Martin,female,36.0,0.0,2.0,SC/AH 1797,11.82,,S
8188,1,1,Mr. Samuel Thomas,male,50.0,0.0,0.0,LINE 5606,18.79,,S
9979,0,2,Capt. George Rodriguez,male,26.0,1.0,1.0,STON/O2 4952,9.26,D143,S
14225,0,3,Dr. George Brown,female,41.0,,0.0,A/S 6634,6.97,B55,S
10049,1,3,Major. William Davis,female,30.0,1.0,1.0,C.A 4649,5.34,,S
13394,0,3,Mme. Grace Martin,female,27.0,0.0,2.0,A/4 8676,1.43,D26,Q
14661,1,1,Capt. George Jackson,female,26.0,1.0,0.0,A/S 7115,25.88,,S
6355,1,1,Capt. Fred Martinez,female,26.0,2.0,0.0,CA 7360,4.96,E3,Q
765,0,3,Mme. Ethel Wilson,female,29.0,1.0,1.0,W./C 7759,2.56,,Q
8682,1,2,Mrs. Elizabeth Wilson,female,44.0,0.0,0.0,A/5 2606,21.68,,Q
4394,0,2,Major. Fred Clark,male,55.0,1.0,1.0,PP 3513,1.7,,S
9004,1,3,Capt. George Martinez,female,10.0,0.0,1.0,PC 2990,12.14,,C
3621,1,3,Dr. Samuel Clark,female,34.0,0.0,0.0,A/4 5468,19.05,,S
13376,0,3,Mr. Robert Clark,female,45.0,1.0,2.0,A/4 9047,28.34,,S
4984,0,3,Mr. Henry Brown,male,17.0,0.0,2.0,LINE 2651,22.78,,C
9474,0,3,Miss. Rose Johnson,male,25.0,0.0,0.0,C.A 6430,5.27,,Q
11967,0,3,Mme. Margaret Martin,male,20.0,,0.0,F.C.C 6097,3.15,D18,S
10025,1,3,Mrs. Helen Smith,male,37.0,1.0,0.0,C.A 3186,36.3,,S
887,0,3,Capt. David Davis,male,26.0,1.0,1.0,A/4 8686,27.71,C74,S
12901,0,3,Rev. Albert Martinez,male,4.0,1.0,0.0,LINE 8075,4.79,,C
4471,0,2,Miss. Mildred Johnson,male,10.0,0.0,2.0,SC/Paris 5916,12.72,C23,S
7600,0,3,Ms. Anna Smith,male,17.0,0.0,0.0,F.C.C 3024,14.26,F89,S
14930,0,2,Mme. Mildred Clark,female,41.0,0.0,2.0,LINE 4197,3.75,,S
2566,1,3,Ms. Grace Jackson,female,0.5,0.0,0.0,STON/O2 4450,15.99,,S
11721,1,2,Countess. Edith Clark,male,18.0,1.0,1.0,A/5 1240,8.82,,S
12494,1,3,Ms. Evelyn Harris,female,33.0,1.0,0.0,A/S 7163,12.76,,C
1232,1,2,Col. Thomas Johnson,female,,0.0,2.0,A/5 1797,98.59,,S
1750,0,2,Major. Frank Thomas,male,33.0,2.0,0.0,PP 3319,54.25,,Q
10309,0,3,Col. Albert Johnson,male,21.0,0.0,0.0,W./C 6005,20.72,,S
13953,0,3,Col. James Miller,male,10.0,0.0,0.0,PC 4554,16.99,,S
4068,0,3,Mrs. Ethel Martinez,male,33.0,1.0,2.0,A/S 3696,3.88,,S
636,1,3,Major. Albert Jackson,male,5.0,0.0,0.0,A/S 1086,1.55,,S
7098,0,3,Rev. Harry Martin,male,27.0,0.0,1.0,A/4 2544,21.58,,S
14646,1,2,Capt. Frank Lewis,male,41.0,1.0,,LINE 3363,5.22,,S
1609,1,3,Lady. Gladys Harris,male,13.0,2.0,0.0,CA 1060,12.42,,S
7265,0,3,Dr. Edward Jackson,male,0.5,0.0,0.0,A/5 3744,7.99,,S
9471,0,3,Countess. Dorothy Garcia,male,22.0,0.0,1.0,A/4 3121,21.0,,C
13650,1,3,Major. George Davis,female,23.0,,0.0,SC/AH 8338,49.96,,S
4639,0,3,Col. Charles Anderson,male,36.0,1.0,1.0,C.A 4098,19.2,,S
12602,1,2,Col. Thomas Wilson,male,27.0,0.0,0.0,A/S 2808,17.9,D101,S
3050,0,3,Ms. Marie Smith,male,49.0,0.0,0.0,SC/Paris 8797,19.42,G139,S
3112,1,3,Major. Joseph Anderson,female,24.0,0.0,0.0,W./C 7856,18.07,C31,S
14618,0,3,Rev. Thomas Jackson,male,32.0,,0.0,A/5 5028,4.46,,S
12814,0,1,Miss. Elizabeth Garcia,male,10.0,1.0,0.0,LINE 5430,102.37,,C
339,1,2,Mme. Rose Smith,female,39.0,1.0,1.0,A/4 9441,,D90,C
8538,0,3,Mr. Fred Robinson,male,26.0,1.0,0.0,SC/Paris 1424,45.03,A102,C
9073,0,2,Countess. Ethel Miller,male,22.0,2.0,1.0,SC/AH 4646,2.49,,C
12095,0,2,Col. Louis Jackson,male,11.0,1.0,0.0,F.C.C 2328,6.49,,S
6782,0,3,Mr. John Garcia,female,34.0,1.0,,CA 3689,24.08,,S
4135,1,3,Capt. Thomas Jackson,female,29.0,0.0,0.0,W./C 7407,33.94,A120,S
9246,0,3,Mr. James Smith,male,52.0,0.0,0.0,F.C.C 7949,3.86,,S
11477,0,3,Capt. David Taylor,male,19.0,0.0,0.0,SC/Paris 2577,16.05,C116,S
12850,0,3,Countess. Elizabeth Miller,male,32.0,1.0,0.0,C.A 5260,4.88,,S
9351,1,3,Dr. John Martin,female,9.0,0.0,0.0,C.A 6355,1.57,,C
9148,0,3,Rev. Robert Martinez,female,38.0,0.0,1.0,LINE 7114,82.44,B5,S
11201,0,3,Rev. Joseph Wilson,male,22.0,1.0,0.0,A/4 4848,1.34,,S
11422,0,1,Ms. Ruth Davis,male,26.0,0.0,0.0,SOTON/OQ 4496,3.47,,C
11736,0,3,Countess. Lillian Jackson,male,,1.0,0.0,W./C 2811,14.62,C34,S
5136,1,3,Miss. Frances Smith,female,0.5,0.0,1.0,A/4 7256,1.81,A114,S
437,0,3,Countess. Helen Anderson,male,38.0,0.0,0.0,F.C.C 6267,28.96,,S
13634,0,3,Dr. Arthur Thompson,male,26.0,0.0,0.0,STON/O2 1606,7.21,,S
3887,1,1,Col. Richard Thompson,female,45.0,2.0,0.0,PC 2303,,D27,S
12106,0,3,Dr. Louis Taylor,male,23.0,,0.0,A/4 8276,2.4,,S
12367,0,3,Rev. David White,female,1.0,1.0,0.0,PC 6036,18.95,A79,C
10371,1,3,Capt. Walter Taylor,female,51.0,0.0,1.0,A/5 8536,4.17,,S
1877,0,3,Mr. Arthur Jackson,male,21.0,0.0,0.0,SC/AH 8702,19.96,,S
5251,1,3,Rev. Robert Lewis,male,49.0,0.0,0.0,SC/Paris 8577,10.89,G65,S
5096,0,2,Capt. Albert Lewis,male,51.0,1.0,0.0,W./C 6675,30.3,,Q
10007,1,3,Mr. Albert Miller,female,23.0,0.0,0.0,CA 3142,13.84,C36,S
